Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-10,7.528871536254883,7.542996117970492,7.279120842866099,7.3584640755874275,776356000
2010-06-11,7.61903715133667,7.629555955682924,7.434504242679554,7.460350631080823,545759200
2010-06-14,7.6421799659729,7.788543620782636,7.634065549605808,7.692671362050007,602960400
2010-06-15,7.804771900177002,7.8095806801616625,7.678844783195519,7.683052465682097,585074000
2010-06-16,8.03198528289795,8.047011924072098,7.833025940874445,7.847151336692978,783678000
2010-06-17,8.170831680297852,8.20178779801958,8.09960283555173,8.132662393103098,872855200
2010-06-18,8.236949920654297,8.26490135338387,8.157306514754533,8.182251657696716,784621600
2010-06-21,8.119739532470703,8.385418198702922,8.076461316388826,8.34574656750565,776490400
2010-06-22,8.230339050292969,8.294053778102116,8.159712102730948,8.179547517036305,717262000
2010-06-23,8.143780708312988,8.25468116102329,8.0515142731113,8.25227677166734,768457200
2010-06-24,8.084575653076172,8.210802900155208,8.057526269387866,8.144682987005947,714277200
2010-06-25,8.01545238494873,8.12274629578587,7.98870394411966,8.116435172513148,549942400
2010-06-28,8.0635404586792,8.10711963739763,7.949935409490889,8.022365670580642,584948000
2010-06-29,7.698979377746582,7.946024774917193,7.642777978399348,7.937909559292471,1133344800
2010-06-30,7.559532642364502,7.753081295890283,7.513850820030258,7.715212941498946,739452000
2010-07-01,7.467860698699951,7.657803401881719,7.309776147226644,7.6427759718305595,1022896000
2010-07-02,7.4215803146362305,7.541496437899589,7.309176705124986,7.52827149247484,693842800
2010-07-06,7.47236967086792,7.597694831830236,7.398135366818187,7.543597686236892,615235600
2010-07-07,7.774115085601807,7.777121375299922,7.506032853298817,7.528271853251962,654556000
2010-07-08,7.75668478012085,7.901245917255335,7.660511589549625,7.88862286999535,738144400
2010-07-09,7.802667617797852,7.811082179329168,7.668625297797232,7.720619021967891,433322400
2010-07-12,7.7326436042785645,7.869690655588431,7.659612247606066,7.769910855295595,562878400
2010-07-13,7.56764030456543,7.705889448674058,7.40624931981781,7.703485862437625,1190924000
2010-07-14,7.595595836639404,7.687862318772266,7.483493934763866,7.494915592547398,812047600
2010-07-15,7.557122707366943,7.723021546186591,7.43239782897494,7.4603484515999074,824866000
2010-07-16,7.510540008544922,7.662914582722927,7.465759457608959,7.609117571101906,1039858400
2010-07-19,7.380707263946533,7.509940825780031,7.200983917004294,7.509940825780031,1024478000
2010-07-20,7.570350646972656,7.600705677201551,7.213307468734398,7.300164073313839,1074950800
2010-07-21,7.640976428985596,7.968867489506173,7.633764061555539,7.967064197015315,1185671200
2010-07-22,7.784635543823242,7.81408851872832,7.673133964139683,7.744362813940775,645318800
2010-07-23,7.812283039093018,7.825507180363132,7.702284635218332,7.726628675835377,533388800
2010-07-26,7.792449474334717,7.8170936681841425,7.745264526523821,7.814088180820391,420551600
2010-07-27,7.936707973480225,7.958346675374133,7.823102982837566,7.840233855909086,584771600
2010-07-28,7.842935085296631,7.99410819499715,7.821597342340123,7.924382537424285,519985200
2010-07-29,7.757285118103027,7.893731024515874,7.69687683274958,7.835426178899797,643806800
2010-07-30,7.731438159942627,7.805070583309743,7.660810420968824,7.690565142808161,448210000
2010-08-02,7.869688034057617,7.89192783671836,7.802667676089901,7.827311868501351,428055600
2010-08-03,7.872093200683594,7.912064980433858,7.796657471143859,7.844443518355089,417653600
2010-08-04,7.903652191162109,7.942721932165331,7.823407663643856,7.899444507739151,420375200
2010-08-05,7.865179061889648,7.909659463282324,7.8306163655111485,7.866080306648583,289097200
2010-08-06,7.8167924880981445,7.858868503098995,7.742858311250059,7.8074750772346935,444897600
2010-08-09,7.8666863441467285,7.878708298703303,7.801168296880762,7.858571123554199,303128000
2010-08-10,7.796356201171875,7.8276132697329714,7.740454938778641,7.809580345563108,451920000
2010-08-11,7.519254684448242,7.684553235189158,7.507834638048297,7.675837725427851,620054400
2010-08-12,7.567347526550293,7.606718227190159,7.396939917969281,7.414070803367352,534920400
2010-08-13,7.486500263214111,7.570050428652191,7.486199313123443,7.563138206969724,354869200
2010-08-16,7.442620277404785,7.513849138547119,7.411964300087721,7.440816984621429,318430000
2010-08-17,7.572755336761475,7.652699714279963,7.489504521102382,7.5159528160930895,422640400
2010-08-18,7.605813026428223,7.65390002617842,7.561032464351732,7.584475267964994,339696000
2010-08-19,7.509936332702637,7.618131416175957,7.473871304878196,7.59889630665202,426706000
2010-08-20,7.502724647521973,7.631356257720895,7.483489534201402,7.495211332647674,384230000
2010-08-23,7.387318134307861,7.573654326306825,7.370789158661671,7.567343204512222,414041600
2010-08-24,7.2108988761901855,7.303164503351491,7.172429451324334,7.293247601649868,602565600
2010-08-25,7.299861907958984,7.332922273391079,7.128854067976029,7.154099362681634,596867600
2010-08-26,7.221421241760254,7.385817823897159,7.221421241760255,7.3768013599005755,466505200
2010-08-27,7.261691570281982,7.291445490336927,7.0795630706161905,7.265599104651437,548391200
2010-08-30,7.28814172744751,7.385818084523464,7.23344264647156,7.2358470369554935,383289200
2010-08-31,7.306173324584961,7.350052640386553,7.223524423095698,7.268605131386773,420786800
2010-09-01,7.523464202880859,7.557425005517557,7.401744776288581,7.437508871302448,697037600
2010-09-02,7.578762531280518,7.578762531280518,7.470567410994222,7.551413001887068,415427600
2010-09-03,7.7771220207214355,7.777422168196183,7.648790516999623,7.666522491477031,520788800
2010-09-07,7.748271465301514,7.799964252574512,7.701386656177813,7.713107657825365,342557600
2010-09-08,7.901846885681152,7.946026346569462,7.787038872306059,7.8074761865836555,526551200
2010-09-09,7.906355857849121,8.010042379048333,7.9018480273738385,7.965562764260717,438575200
2010-09-10,7.916574001312256,7.94933341523909,7.856164903700433,7.909961928520899,387542400
2010-09-13,8.025670051574707,8.062937294095743,7.987201416585295,7.989003906554549,388780000
2010-09-14,8.056324005126953,8.089683707588469,7.9799862391088165,8.000723698491168,408150400
2010-09-15,8.121243476867676,8.126053060195883,8.049714467613594,8.059632979269411,429368800
2010-09-16,8.312090873718262,8.315096362916476,8.099608003874366,8.121848623941156,652103200
2010-09-17,8.276020050048828,8.353860152263382,8.225228526649648,8.345744936592213,634477200
2010-09-20,8.512246131896973,8.528775908967443,8.290446008682359,8.297358227447615,658677600
2010-09-21,8.528474807739258,8.636068831770816,8.499021838485161,8.531180147231234,668074400
2010-09-22,8.64809513092041,8.655007353041107,8.48760525892754,8.496621724215593,585289600
2010-09-23,8.683255195617676,8.798663504547225,8.595497370856679,8.605415078041764,786116800
2010-09-24,8.78543758392334,8.821803572961556,8.732242473860023,8.77882631549202,649488000
2010-09-27,8.750578880310059,8.857872001047998,8.74607104924048,8.83533204316654,482834800
2010-09-28,8.621342658996582,8.768908460563159,8.26490072560385,8.768908460563159,1035042400
2010-09-29,8.63667106628418,8.71000335164947,8.59549709389902,8.63246338404628,469644000
2010-09-30,8.527874946594238,8.715713474531567,8.452739374912655,8.685659406365586,673391600
2010-10-01,8.4909086227417,8.612928198653183,8.455744822118602,8.600005004353527,448142800
2010-10-04,8.374300956726074,8.502330735862717,8.348152809245756,8.463260996012975,435302000
2010-10-05,8.683855056762695,8.699181835153201,8.469868416105768,8.475279094706083,501967200
2010-10-06,8.691370964050293,8.775523019559895,8.57325809932251,8.70339291556123,670868800
2010-10-07,8.69227123260498,8.730139569580318,8.622846483172404,8.72593188741269,408399600
2010-10-08,8.83803653717041,8.850959735203336,8.715716778455615,8.76710862049961,658403200
2010-10-11,8.87680721282959,8.933309595513947,8.853967104723676,8.858174788729274,427753200
2010-10-12,8.97237777709961,9.001230459810929,8.790549377663192,8.878308015843213,558544000
2010-10-13,9.020462989807129,9.075161251530611,9.01024433337382,9.02226628211889,630092400
2010-10-14,9.085680961608887,9.090488938628475,9.028276556962888,9.06704694084143,435296400
2010-10-15,9.459253311157227,9.46706757753181,9.16382075398942,9.23985757045508,922194000
2010-10-18,9.557234764099121,9.58728804284712,9.445733151478665,9.57136015822547,1093010800
2010-10-19,9.301470756530762,9.430102419216164,9.0168578945142,9.118440970588821,1232784000
2010-10-20,9.332728385925293,9.444530136413563,9.222730730842967,9.286745621479366,721624400
2010-10-21,9.302371978759766,9.459254409209803,9.220624326110435,9.387725413774978,551460000
2010-10-22,9.240761756896973,9.318000786068811,9.205598753871701,9.28884795603581,372778000
2010-10-25,9.281933784484863,9.364882821704409,9.269911835960315,9.289447903579346,392462000
2010-10-26,9.25819206237793,9.308983593411723,9.186061170472758,9.222728115145655,392929600
2010-10-27,9.251581192016602,9.313792780216772,9.184560021029196,9.24617131423106,399002800
2010-10-28,9.17374038696289,9.256689432583059,9.043305442394924,9.25518628759862,551051200
2010-10-29,9.045708656311035,9.192974324437266,9.04240221900181,9.143384987598841,430511200
2010-11-01,9.141879081726074,9.184556186125933,9.08237205599842,9.082973153279166,423889200
2010-11-02,9.297561645507812,9.32250678777967,9.226634555817482,9.226634555817482,433930000
2010-11-03,9.400949478149414,9.403353868061712,9.272617975447206,9.357971409733754,508348400
2010-11-04,9.565347671508789,9.622751286733909,9.467971468386162,9.480594517595925,642488000
2010-11-05,9.531081199645996,9.604413469430476,9.519661152817145,9.556928385044227,361253200
2010-11-08,9.5758695602417,9.610431478497912,9.519968269709615,9.533192420757446,281758400
2010-11-09,9.499526023864746,9.656409238447521,9.45204093332763,9.648895119522086,383544000
2010-11-10,9.55813217163086,9.580371974190939,9.42348875380059,9.516356301168063,384227200
2010-11-11,9.516658782958984,9.569253608748104,9.444527887770075,9.467068642041605,361284000
2010-11-12,9.257590293884277,9.512149050122614,9.125352864868685,9.497122416101142,795846800
2010-11-15,9.227836608886719,9.333026250736422,9.20469475927446,9.27051372355868,403606000
2010-11-16,9.064042091369629,9.244667472100831,8.995818730462709,9.188165913445488,657650000
2010-11-17,9.031288146972656,9.136176903660363,8.948939353867365,9.052325767329753,479449600
2010-11-18,9.269613265991211,9.30688051022607,9.157211238291532,9.172538021468682,494491200
2010-11-19,9.218524932861328,9.268715390941223,9.173744354505075,9.255792190646043,384843200
2010-11-22,9.417778968811035,9.417778968811035,9.192673209347117,9.21701645020724,393075200
2010-11-23,9.278626441955566,9.369391341925692,9.21340938390704,9.330320013033532,519447600
2010-11-24,9.46105670928955,9.479089631894263,9.369392161582041,9.3769046755341,413725200
2010-11-26,9.467068672180176,9.548215227309345,9.405157236504843,9.429200333288787,237585600
2010-11-29,9.523270606994629,9.541602877432657,9.358272950251772,9.48209582841504,445785200
2010-11-30,9.351359367370605,9.447833498297223,9.342944003372864,9.423188503732408,501858000
2010-12-01,9.509143829345703,9.54971670195671,9.46706781189728,9.475182225912826,461750800
2010-12-02,9.561738967895508,9.587284405646665,9.463761688895477,9.543104946999398,462837200
2010-12-03,9.54040241241455,9.576767611867988,9.507342848353797,9.527479215830818,342092800
2010-12-06,9.621846199035645,9.6873642041778,9.569851680274391,9.576463751029376,448481600
2010-12-07,9.563542366027832,9.737254715297121,9.560837828747392,9.731545493275446,391454000
2010-12-08,9.647693634033203,9.647994584028313,9.530482840071112,9.60621871204047,321935600
2010-12-09,9.610126495361328,9.692474441486665,9.587885888880757,9.681355342046391,294151200
2010-12-10,9.63416862487793,9.64889511020834,9.575261881023032,9.606819093892915,262511200
2010-12-13,9.667530059814453,9.769414885626743,9.647394496700015,9.748677422459064,439815600
2010-12-14,9.626054763793945,9.693677022740777,9.587284379752438,9.669332977418586,351008000
2010-12-15,9.628159523010254,9.707501982626058,9.592995721760811,9.61733896585656,417312000
2010-12-16,9.654906272888184,9.695780095177618,9.620344374815954,9.650097493497277,322030800
2010-12-17,9.635672569274902,9.671136516999876,9.624251717496804,9.666327737303837,386929200
2010-12-20,9.683758735656738,9.715015803598659,9.564143551166154,9.665425664380544,385610400
2010-12-21,9.743568420410156,9.749278446008617,9.678952438532425,9.707503369058193,256354000
2010-12-22,9.772416114807129,9.789246839410605,9.724028985371811,9.748373025049567,265921600
2010-12-23,9.72553539276123,9.77211924590333,9.7126121975859,9.76761141585304,223157200
2010-12-27,9.757990837097168,9.780832537249118,9.663019859854472,9.702992433853781,249816000
2010-12-28,9.781736373901367,9.817500470302688,9.769414276779342,9.794959715980278,175924000
2010-12-29,9.776330947875977,9.811193815194018,9.770620117926502,9.804280789732413,163139200
2010-12-30,9.727336883544922,9.782936386489201,9.709003814184946,9.782035141659431,157494400
2010-12-31,9.694280624389648,9.721930311544094,9.656712425536893,9.706001626360178,193508000
2011-01-03,9.904956817626953,9.92569427671763,9.76280089353376,9.786843987066948,445138400
2011-01-04,9.956650733947754,9.993015924198609,9.862280043709006,9.99121263193163,309080800
2011-01-05,10.038097381591797,10.048316038540731,9.902853661518654,9.904356806454283,255519600
2011-01-06,10.029985427856445,10.07566723787885,10.005040280094132,10.059738553621012,300428800
2011-01-07,10.101810455322266,10.108722673252766,9.97498132808848,10.037794794383888,311931200
2011-01-10,10.2920560836792,10.315498082924881,10.133370361226348,10.18325984712528,448560000
2011-01-11,10.267711639404297,10.367490599540155,10.20249377408265,10.365087012428381,444108000
2011-01-12,10.351258277893066,10.351559227787071,10.278527917641988,10.316096094810499,302590400
2011-01-13,10.389129638671875,10.41798231534225,10.334131230102185,10.373501908008707,296780400
2011-01-14,10.473283767700195,10.473283767700195,10.351865272571668,10.395443641204754,308840000
2011-01-18,10.237956047058105,10.361478745717983,9.797662262358863,9.903452990158724,1880998000
2011-01-19,10.183558464050293,10.476886745026452,10.124652529424175,10.46937262696236,1135612800
2011-01-20,9.99842643737793,10.167330811135768,9.921487567489665,10.111129402371033,764789200
2011-01-21,9.819305419921875,10.064547616386394,9.816600079527936,10.031187101751076,754401200
2011-01-24,10.141783714294434,10.141783714294434,9.819301800961721,9.823810432445441,574683200
2011-01-25,10.260498046875,10.261701044275206,10.055228489815459,10.108124261426477,546868000
2011-01-26,10.334131240844727,10.386726062279843,10.263504299005165,10.307382806420403,506875600
2011-01-27,10.314896583557129,10.359376992922755,10.303476534386666,10.332027459846143,285026000
2011-01-28,10.101212501525879,10.350663172191446,10.023974274407863,10.343750951560674,592057200
2011-01-31,10.197983741760254,10.21962324559384,10.0471123249196,10.092193019506608,377246800
2011-02-01,10.369597434997559,10.388230656873146,10.247877987644276,10.257495548629592,426633200
2011-02-02,10.348254203796387,10.376204023999081,10.325112359383578,10.35216173745036,258955200
2011-02-03,10.321810722351074,10.345854625145682,10.174845977919654,10.332630478608648,393797600
2011-02-04,10.413774490356445,10.419785464580247,10.323912432043773,10.327819164022609,321840400
2011-02-07,10.575467109680176,10.616640279204914,10.448036856230436,10.455550173186046,485021600
2011-02-08,10.67524242401123,10.684859980044195,10.583577901937703,10.629560637920743,381040800
2011-02-09,10.764205932617188,10.789452023583998,10.66532821853022,10.674944974460518,482745200
2011-02-10,10.655409812927246,10.819506195662115,10.45885497259792,10.741064990019945,928550000
2011-02-11,10.72484016418457,10.753391100138368,10.625360504638111,10.661726512952997,367572800
2011-02-14,10.79486083984375,10.80387649815473,10.720627318559492,10.723031708117947,310416400
2011-02-15,10.816500663757324,10.818604906105556,10.7458737194949,10.7951621054823,284174800
2011-02-16,10.913576126098633,10.96677124146689,10.83453301912183,10.843548677893885,481157600
2011-02-17,10.768415451049805,10.82762235163916,10.714918575505425,10.736859035759068,530583200
2011-02-18,10.535797119140625,10.804481304303852,10.50454004647306,10.780738352294252,816057200
2011-02-22,10.176644325256348,10.380712437123936,10.149896700195647,10.283036135820632,872555600
2011-02-23,10.297165870666504,10.357874309036134,10.176647831287767,10.181457413699913,671854400
2011-02-24,10.304978370666504,10.37320172500959,10.169434511923116,10.339240924095153,499900800
2011-02-25,10.463665008544922,10.471779422662397,10.362683046920173,10.37650748541168,380018800
2011-02-28,10.615438461303711,10.670737820136308,10.552624983283387,10.556231567885506,403074000
2011-03-01,10.498229026794434,10.690876379948309,10.449240779681475,10.68336306174983,456136800
2011-03-02,10.582681655883789,10.649702832427826,10.470879913313546,10.517764722141967,602590800
2011-03-03,10.806283950805664,10.813196170965574,10.696886610610843,10.735055901569329,500788400
2011-03-04,10.819504737854004,10.828220247854759,10.751882492165828,10.821608177238163,453266800
2011-03-07,10.6800537109375,10.869695510330265,10.558334306813569,10.861580294864343,546123200
2011-03-08,10.692079544067383,10.741368745692673,10.586588919549099,10.6665332968372,356316800
2011-03-09,10.593198776245117,10.662023234579507,10.536998167647779,10.659918992112212,453306000
2011-03-10,10.41888427734375,10.512052780437967,10.365688354871248,10.49251671133111,507539200
2011-03-11,10.578773498535156,10.588692009314695,10.368695925128057,10.378612830840716,471080400
2011-03-14,10.625957489013672,10.71371611111441,10.55833603263237,10.61453663753299,435957200
2011-03-15,10.38161849975586,10.454048743408135,10.221429624673105,10.281537770631843,721081200
2011-03-16,9.918180465698242,10.308584813592423,9.805477508255937,10.278530745110027,1162011200
2011-03-17,10.057332992553711,10.206702097236441,9.937717007797737,10.123151156888635,659422400
2011-03-18,9.938016891479492,10.164324858564061,9.917880528738284,10.132166547161448,753214000
2011-03-21,10.19738483428955,10.210608175827712,10.075965555414998,10.097906013891164,409402000
2011-03-22,10.254488945007324,10.297166870575824,10.192577503122713,10.295363577946167,325922800
2011-03-23,10.194077491760254,10.225032801850862,10.096701324977253,10.196782028600587,372996400
2011-03-24,10.36779499053955,10.398751116226935,10.184164084386717,10.274026170861545,404712000
2011-03-25,10.565248489379883,10.580876220802846,10.429402871052122,10.460960086427965,448910000
2011-03-28,10.532191276550293,10.648802613544328,10.532191276550293,10.613638802900914,309355200
2011-03-29,10.54781723022461,10.54781723022461,10.400552357307436,10.448638551615073,352900800
2011-03-30,10.477792739868164,10.545415820435972,10.442028635498177,10.538201846506752,329406000
2011-03-31,10.4741849899292,10.51295457510082,10.400552552091606,10.40956821210978,274019200
2011-04-01,10.355469703674316,10.566751051269874,10.317601365449983,10.552325514466958,418661600
2011-04-04,10.254188537597656,10.356673659785177,10.1703374387776,10.347958146896135,460084800
2011-04-05,10.185064315795898,10.286046296752083,10.098207726019885,10.12796165352428,482731200
2011-04-06,10.159516334533691,10.33563387418484,10.132467751898755,10.255089223728211,402539200
2011-04-07,10.160719871520996,10.231346016566357,10.099107781077125,10.161320166467748,373447200
2011-04-08,10.069957733154297,10.222933460459354,10.036598020262323,10.216021239348438,377535200
