Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2010-02-12,13.277860641479492,13.378231833891213,13.212607502204733,13.274125789071547,91096812
2010-02-16,13.48159122467041,13.552075052281605,13.307249081758755,13.371257899984625,146029824
2010-02-17,13.404630661010742,13.53389355708774,13.38968745640074,13.49902513052793,81106812
2010-02-18,13.529410362243652,13.57399225318732,13.353075985136961,13.387944413052006,93382524
2010-02-19,13.46814250946045,13.549584121594748,13.441742275892684,13.462414470288008,102021876
2010-02-22,13.518950462341309,13.636008421698754,13.47411989586305,13.632271671117065,85698216
2010-02-23,13.326425552368164,13.539620585676474,13.25718794534397,13.523930410733817,114789096
2010-02-24,13.236764907836914,13.410359126623801,13.212855210217704,13.299278834397652,92970936
2010-02-25,13.11124038696289,13.16254596323279,12.951094474968302,13.12842450422062,132235632
2010-02-26,13.120453834533691,13.243739072193751,13.03776601219123,13.135896285313795,81890028
2010-03-01,13.267151832580566,13.282095988232035,13.143867531423071,13.180229903424555,89426484
2010-03-02,13.475613594055176,13.590181017052197,13.324933424405593,13.336638176080303,174097728
2010-03-03,13.581714630126953,13.651450542732665,13.43053520508986,13.507992343847322,123452424
2010-03-04,13.812591552734375,13.850946160762371,13.603630598791401,13.61110220172128,127224648
2010-03-05,14.052186012268066,14.138361917041038,13.944842463947646,13.980956160895758,156331512
2010-03-08,14.009099006652832,14.076346281010599,13.972487962153783,14.066383194548397,95360544
2010-03-09,13.952065467834473,14.063395390300142,13.86016152343374,13.943596322269737,126936936
2010-03-10,14.357036590576172,14.408093494419294,14.002374624423483,14.04097885638696,225969804
2010-03-11,14.473844528198242,14.600117654783066,14.300996321978394,14.302491212044322,169162668
2010-03-12,14.433995246887207,14.651673073895527,14.424530457070528,14.648185946159218,110025864
2010-03-15,14.026534080505371,14.182694573737937,13.847709154753916,14.113704682766768,185969844
2010-03-16,14.07684326171875,14.157040553200627,13.96626126235819,13.992910168837113,137122740
2010-03-17,14.085809707641602,14.232506351650938,14.053182190240593,14.154051675107713,132731136
2010-03-18,14.106729507446289,14.157537731259684,14.021052857520313,14.064886826629316,71016912
2010-03-19,13.947332382202148,14.14657986563034,13.879587763268303,13.947332382202148,191576232
2010-03-22,13.885066986083984,14.117937628256715,13.804869696862934,13.850448181100866,160031808
2010-03-23,13.673367500305176,13.905241560448854,13.499026301519129,13.873611584786602,219831948
2010-03-24,13.88083267211914,13.943595271852944,13.44174124947069,13.586443751778654,262345392
2010-03-25,14.019062042236328,14.246203707946735,13.913958456595255,13.92292400050117,157078764
2010-03-26,14.01432991027832,14.131387873035477,13.94783150365961,14.078587405446788,107740152
2010-03-29,14.008352279663086,14.06488854893265,13.96152947410948,14.022051167860507,124055820
2010-03-30,14.114452362060547,14.137365467974615,13.95430644703347,14.01781697141663,79036884
2010-03-31,14.124663352966309,14.18991744205703,14.017318853047856,14.07310815215134,121110768
2010-04-01,14.16650390625,14.282317542204622,14.085559647100009,14.23001442613418,84023892
2010-04-05,14.22154712677002,14.317931938175256,14.171484922165694,14.218806969699346,75983940
2010-04-06,14.152059555053711,14.218558908400542,14.081824400288541,14.182942559766602,82321596
2010-04-07,14.035500526428223,14.165259835967621,13.993658789345906,14.129147087294452,103136760
2010-04-08,14.133877754211426,14.192656830360686,13.948577829513463,14.030020387719466,77822100
2010-04-09,14.102249145507812,14.16575872427368,14.046957191612371,14.133879123424997,82181736
2010-04-12,14.264386177062988,14.2960152033377,14.102248028238419,14.130391825114476,94001904
2010-04-13,14.614066123962402,14.666617919715126,14.224537612325625,14.259405094784302,156335508
2010-04-14,14.669605255126953,14.752790426444886,14.545324371114065,14.69600453807068,135971892
2010-04-15,14.826512336730957,14.889774185997316,14.651922465081952,14.748556904548972,270201528
2010-04-16,13.702009201049805,14.16675295225102,13.689058233141894,14.022050444787748,488930580
2010-04-19,13.700762748718262,13.797647756292983,13.573743606074038,13.667139587836433,155604240
2010-04-20,13.823798179626465,13.938863895511824,13.724672262082953,13.802130342521188,118976904
2010-04-21,13.805368423461914,13.953559009302575,13.752069661210216,13.859164533259156,95564340
2010-04-22,13.625049591064453,13.760537882877413,13.532648301578243,13.748085211485067,131096772
2010-04-23,13.573493957519531,13.681337702580867,13.505750283615411,13.629782502099964,83492424
2010-04-26,13.240999221801758,13.573493133477923,13.18047753177107,13.572995785942817,174577248
2010-04-27,13.17674446105957,13.407621950126513,13.131165970196328,13.174004303563429,153634212
2010-04-28,13.179981231689453,13.320450600015564,12.976748307890592,13.25245730191643,136107756
2010-04-29,13.249964714050293,13.36204255013462,13.117216582970501,13.284087120854496,122233644
2010-04-30,13.093057632446289,13.391430071976608,13.08658167429958,13.228297240895644,97318584
2010-05-03,13.215096473693848,13.272878003046085,13.077615006741217,13.11298267861369,74237688
2010-05-04,12.611625671386719,13.118960013824966,12.557829563471502,13.113480648786865,242808948
2010-05-05,12.696057319641113,12.844496577117676,12.46468061445673,12.47738290855247,183104712
2010-05-06,12.419849395751953,12.889326464559616,11.45673688747141,12.670900738729356,199803996
2010-05-07,12.282120704650879,12.585475174561891,11.987980452003653,12.452227797838727,203356440
2010-05-10,12.992189407348633,13.021329798115465,12.766791303702785,12.80091181401732,164954880
2010-05-11,12.678374290466309,12.948105609663564,12.657702096438046,12.843252596867863,132771096
2010-05-12,12.587218284606934,12.752843561701228,12.50278784281048,12.752843561701228,153917928
2010-05-13,12.72395133972168,13.000904607640193,12.711249046726415,12.863921439871481,132898968
2010-05-14,12.640517234802246,12.72669219085387,12.359578506689456,12.696306532895253,164475360
2010-05-17,12.651474952697754,12.661188415515666,12.4118796833564,12.621837216724323,111640248
2010-05-18,12.412378311157227,12.726193214820707,12.380000417279224,12.70203484314783,112906980
2010-05-19,12.314249992370605,12.439028234295092,12.147629063835682,12.359827531466287,137690172
2010-05-20,11.830575942993164,12.093832249116943,11.800439908844044,12.081129954857937,196335468
2010-05-21,11.756853103637695,12.07938581854741,11.56632344446533,11.682384803702433,387244368
2010-05-24,11.884122848510742,12.198684716038931,11.875157305193458,11.973037006082194,173650176
2010-05-25,11.881882667541504,11.89134650809953,11.556610723828966,11.659720173134083,120575304
2010-05-26,11.842033386230469,12.197938718668738,11.830326735786192,12.006412450373748,138884976
2010-05-27,12.215373992919922,12.261449829875932,11.981008434358529,12.078142126360612,112251636
2010-05-28,12.095077514648438,12.289843194468252,12.029574749769735,12.272158881147282,115676208
2010-06-01,12.013883590698242,12.230317109604098,11.957845616248512,11.965566842551397,106565328
2010-06-02,12.287849426269531,12.300302098006044,11.991219572067877,12.12122850223409,101530368
2010-06-03,12.592450141906738,12.652224869080184,12.320975233361995,12.331186045311119,145881972
2010-06-04,12.42109489440918,12.683354594894663,12.370784965545882,12.446001185080082,156655188
2010-06-07,12.092337608337402,12.475639762277513,12.033310805957429,12.429563928195895,145162692
2010-06-08,12.073906898498535,12.17502505654988,11.89358709391357,12.150367438745587,107296596
2010-06-09,11.805917739868164,12.176020225762322,11.755608760279667,12.134676789446967,109050840
2010-06-10,12.129446983337402,12.166557273620658,11.851248414216602,11.964071327735626,103012884
2010-06-11,12.166557312011719,12.171788003599646,11.995204942963197,12.017122404430882,71196732
2010-06-14,12.034305572509766,12.31599219714864,12.034305572509766,12.3154939004934,81534384
2010-06-15,12.402914047241211,12.462938392021114,12.00915240924648,12.03156721809394,170213616
2010-06-16,12.48460578918457,12.55259908206472,12.35609080610937,12.357585696128302,91480428
2010-06-17,12.454967498779297,12.59917170212171,12.3705361142617,12.53890058664606,79012908
2010-06-18,12.453722953796387,12.539399616870112,12.406402799210005,12.515489916649766,114801084
2010-06-21,12.168050765991211,12.47713422731673,12.076646071410787,12.4504843720222,119220660
2010-06-22,12.110518455505371,12.368295404625847,12.097567487061097,12.20142580666874,88699212
2010-06-23,12.005913734436035,12.126458829725264,11.909030614860836,12.126458829725264,81082836
2010-06-24,11.832817077636719,12.02334769857091,11.786989917412521,11.946388859384063,75668256
2010-06-25,11.772543907165527,11.896326488381144,11.719743445619208,11.881631957630468,89718192
2010-06-28,11.757601737976074,11.893837001608297,11.681140246761688,11.770304032405276,70421508
2010-06-29,11.3137788772583,11.57006000466933,11.235573815412998,11.542415451155733,139943916
2010-06-30,11.081903457641602,11.402691695706032,11.076175418276083,11.331211269416617,143983872
2010-07-01,10.945915222167969,11.167827121974225,10.799966509429058,11.090369044989705,140403456
2010-07-02,10.872692108154297,11.015402366206416,10.858993221799954,10.998965221199523,77362560
2010-07-06,10.860739707946777,11.149648352991116,10.799968388410724,11.058242699892471,102301596
2010-07-07,11.212658882141113,11.239807035073976,10.843552963130893,10.916527327297,125062812
2010-07-08,11.371060371398926,11.390239573951895,11.199210654219828,11.296093769011451,106649244
2010-07-09,11.643282890319824,11.78698975567651,11.525976257843148,11.754612809999616,173086740
2010-07-12,11.850998878479004,11.940909636148056,11.73269564960354,11.764823922329922,133242624
2010-07-13,12.183991432189941,12.278384964401766,11.961830826966386,12.010895493882668,158892948
2010-07-14,12.237289428710938,12.299304106564263,12.115747759659122,12.200926112755191,124595280
2010-07-15,12.304037094116211,12.320973485878481,12.021603494009335,12.24700348164172,194133672
2010-07-16,11.447023391723633,11.719743519607709,11.444781531379219,11.683879448915912,312679008
2010-07-19,11.610655784606934,11.697079408323722,11.394969261389964,11.48189213090407,181829988
2010-07-20,11.994457244873047,12.029325675360178,11.471682308759387,11.482390467638877,162017820
2010-07-21,11.89259147644043,12.096821945142553,11.841037223537011,12.054480961251294,131052816
2010-07-22,12.074653625488281,12.178511938595618,12.016622470333145,12.035302425921182,85822092
2010-07-23,12.205410957336426,12.218610599264942,11.955105616878667,11.974034246991588,90485424
2010-07-26,12.178263664245605,12.222595937108881,12.076398526522341,12.181251546299505,79728192
2010-07-27,12.269418716430664,12.390710772664145,12.208150054746179,12.218361814739106,97949952
2010-07-28,12.063197135925293,12.334672968202545,12.021355400301324,12.326951742376826,99740160
2010-07-29,12.079136848449707,12.176020910125231,11.93816919093793,12.103046547082766,106912980
2010-07-30,12.075650215148926,12.138164146919667,11.933437284671923,11.946139579535396,85678236
2010-08-02,12.214127540588379,12.2856070120989,12.127703914530876,12.178760815486466,74273652
2010-08-03,12.199682235717773,12.265184997515213,12.123220743134636,12.216369005676487,72019908
2010-08-04,12.610382080078125,12.627317523696442,12.230067806657637,12.25821160389859,152347500
2010-08-05,12.65471363067627,12.66716725168973,12.541641092106385,12.599672251498498,96719184
2010-08-06,12.458454132080078,12.595934657635057,12.354596767478547,12.587467410807514,132647220
2010-08-09,12.586220741271973,12.5899574915869,12.4868471011342,12.50901323444758,74813112
2010-08-10,12.54537582397461,12.602411334235324,12.417359140931366,12.511503040739163,82877040
2010-08-11,12.247252464294434,12.403163325053681,12.24127480244681,12.396438692759236,88831080
2010-08-12,12.253976821899414,12.322218787531046,12.017370378910682,12.052985777154905,88095816
2010-08-13,12.11301040649414,12.233554551586026,12.104541260588068,12.1790105184375,77310612
2010-08-16,12.094080924987793,12.200678449345286,11.967309503557747,12.04651020180377,52147800
2010-08-17,12.216867446899414,12.320974441458551,12.105040175424863,12.16730448399728,75552372
2010-08-18,12.008404731750488,12.225584264027962,11.993461525550904,12.214875156078907,107348544
2010-08-19,11.65523910522461,12.017371739517625,11.637306118053358,11.980011824145823,156843000
2010-08-20,11.507047653198242,11.745397669238237,11.482141361178373,11.655238239900203,156547296
2010-08-23,11.558104515075684,11.662211505548486,11.400201414679941,11.494096645124143,119328552
2010-08-24,11.242297172546387,11.416141018144952,11.230590522668615,11.39945329979316,110397492
2010-08-25,11.32274341583252,11.402193737878378,11.207677694010668,11.207677694010668,103580316
2010-08-26,11.232086181640625,11.388495349151363,11.218636916185428,11.358608936261229,71008920
2010-08-27,11.427597999572754,11.4564887684884,11.14914884659296,11.271437504191095,92403504
2010-08-30,11.274675369262695,11.450760130916995,11.267950736815044,11.435567302181703,49206744
2010-08-31,11.208175659179688,11.328969416487626,11.157865728876745,11.210417519636533,77794128
2010-09-01,11.464956283569336,11.579772381902666,11.2699428931308,11.331709851865998,129002868
2010-09-02,11.535937309265137,11.567068984870641,11.464456893974702,11.52747006298231,67300632
2010-09-03,11.713268280029297,11.752620429665983,11.642037481786756,11.718747645212302,101514384
2010-09-07,11.566324234008789,11.645773607671405,11.531953151919545,11.568813819194222,68327604
2010-09-08,11.72024154663086,11.768060943083361,11.56906308077094,11.585998523804205,95975928
2010-09-09,11.859715461730957,11.964819045853382,11.720241745147172,11.90081117572941,97126776
2010-09-10,11.858718872070312,11.949626220961457,11.832319588280981,11.930447967986437,78893028
2010-09-13,12.011393547058105,12.06319742112462,11.9431506275751,11.977273036453173,89570340
2010-09-14,11.965566635131836,12.073160759105061,11.956849764678678,12.004917838201084,88571340
2010-09-15,11.970795631408691,12.001928258794116,11.917496869455439,11.95361151449722,96015888
2010-09-16,11.981257438659668,12.015876245753306,11.940161723642387,11.953611937913482,78701220
2010-09-17,12.20765209197998,12.233802702540531,11.984246226252573,12.048254097731322,225438336
2010-09-20,12.659196853637695,12.712245993054644,12.255222512657593,12.266181243132582,175963860
2010-09-21,12.788208961486816,12.950596729019617,12.674886806453916,12.694065059015537,178473348
2010-09-22,12.851470947265625,12.895802267271403,12.743876829984387,12.773265893564982,101382516
2010-09-23,12.788707733154297,12.943373331689408,12.734412376402078,12.816851530347144,92603304
2010-09-24,13.132658958435059,13.14610822372884,12.907758199143801,12.994431453067403,134141724
2010-09-27,13.210366249084473,13.370759884978236,13.171511446271372,13.171511446271372,124171704
2010-09-28,13.129669189453125,13.28956547144798,12.912489671728384,13.2868262634829,146041812
2010-09-29,13.142621040344238,13.273377891162431,13.068402356895882,13.146606464813516,86801112
2010-09-30,13.095300674438477,13.246727819077353,12.924196030691823,13.179232820208341,129634236
2010-10-01,13.091066360473633,13.215595922160034,13.02581227409221,13.200153470625864,88911000
2010-10-04,13.009624481201172,13.15656885913763,12.922452929241668,13.074379325146133,77542380
2010-10-05,13.405130386352539,13.449213983614161,13.114228569009558,13.159807056373388,140143716
2010-10-06,13.308494567871094,13.447968284495438,13.198659538054523,13.43078321825976,110381508
2010-10-07,13.200403213500977,13.379476806459175,13.178735375192593,13.354820137153679,95736168
2010-10-08,13.358306884765625,13.38943951408054,13.14087867454458,13.269144993425634,114253632
2010-10-11,13.420320510864258,13.563779637672196,13.378728402546853,13.41135496797007,104946948
2010-10-12,13.483832359313965,13.59839978394281,13.394171226695406,13.452202384037003,149993856
2010-10-13,13.531403541564941,13.635759209671507,13.507245168331082,13.623556160731589,122101776
2010-10-14,13.472375869750977,13.57996903577965,13.37723442564231,13.553320129891391,265098636
2010-10-15,14.979683876037598,14.984416270834137,14.73436055412396,14.92538946931052,592399008
2010-10-18,15.384654998779297,15.43396928667226,14.957269249389705,14.957269249389705,283644072
2010-10-19,15.138585090637207,15.31267761994547,15.014802494753036,15.163988731132545,183332484
2010-10-20,15.14232063293457,15.376436555391901,15.130366257946328,15.146305108218465,140862996
2010-10-21,15.242193222045898,15.342065165559013,15.093006042074803,15.230237898160746,116703180
2010-10-22,15.255642890930176,15.312677456396306,15.193875930539447,15.240449112760704,90153756
2010-10-25,15.35451889038086,15.559744042331523,15.316412956227161,15.33185445873654,126209664
2010-10-26,15.406821250915527,15.472324012357074,15.218283815424966,15.26983901511172,100415484
2010-10-27,15.353772163391113,15.441690683283277,15.25066176366095,15.33633842298974,89586324
2010-10-28,15.406323432922363,15.466595500939231,15.27481961736057,15.442934476347997,87284628
2010-10-29,15.284782409667969,15.416783578431236,15.26709904619338,15.368715505874365,91040868
2010-11-01,15.317159652709961,15.458127308661487,15.222766126365775,15.335341312109966,123360516
2010-11-02,15.33210277557373,15.441690078925298,15.306699136441523,15.408564265013354,79824096
2010-11-03,15.446171760559082,15.487266524372407,15.279800467754821,15.379424684077843,135084780
2010-11-04,15.548038482666016,15.688758426369835,15.493992745524197,15.557254599199453,142689168
2010-11-05,15.568212509155273,15.578423320322687,15.469335258348764,15.520890458292206,70557372
2010-11-08,15.610302925109863,15.678047547469658,15.519646146059833,15.54181133227305,83967948
2010-11-09,15.561735153198242,15.711917967547762,15.45439066473209,15.69074842750029,89398512
2010-11-10,15.513419151306152,15.51640798222385,15.379673476137746,15.493493928233688,99780120
2010-11-11,15.371703147888184,15.437952875495357,15.297483521101679,15.434217074236592,90373536
2010-11-12,15.025510787963867,15.364480661168558,14.973705967239534,15.292004596044977,135584280
2010-11-15,14.830747604370117,15.043194739570549,14.795379928617885,15.020280684663257,139016844
2010-11-16,14.538102149963379,14.891018647249645,14.531377517448774,14.763251578608703,132163704
2010-11-17,14.533866882324219,14.682057469177378,14.479572475473937,14.569981527814974,97602300
2010-11-18,14.857893943786621,14.943072301415944,14.658646462363722,14.669605192484044,103496400
2010-11-19,14.71518325805664,14.891018395577559,14.702979260398001,14.868853209909323,91808100
2010-11-22,14.724895477294922,14.780187425448677,14.51394229194161,14.631498545147883,87376536
2010-11-23,14.520419120788574,14.669854980490198,14.40062099993405,14.620043343635183,86417496
2010-11-24,14.818293571472168,14.858890039421862,14.621038321586418,14.627513331040099,95760144
2010-11-26,14.694510459899902,14.768730087032353,14.619792536103327,14.705966537492248,52391556
2010-11-29,14.498002052307129,14.689529254617863,14.444204995813172,14.67383813009496,114273612
2010-11-30,13.840486526489258,14.30398501741426,13.78071180542271,14.30398501741426,284411304
2010-12-01,14.055673599243164,14.235494158107661,14.007106283192048,14.022050437798748,150013836
2010-12-02,14.241721153259277,14.279329740719323,14.080579593769976,14.163018748853187,101814084
2010-12-03,14.271109580993652,14.357781881311391,14.146580021124313,14.182693716874171,105142752
2010-12-06,14.404603958129883,14.495262627293169,14.36101961096678,14.45964723001642,83668248
2010-12-07,14.62328052520752,14.769229253887481,14.594888054181101,14.72614225065437,121566312
2010-12-08,14.707961082458496,14.757275372304031,14.537355678544584,14.743576483889752,70205724
2010-12-09,14.7318696975708,14.833485202630747,14.66960539266577,14.79114612070816,74681244
2010-12-10,14.749553680419922,14.79388690003738,14.701734282214717,14.772715459912629,68119812
2010-12-13,14.809576988220215,15.018289282657767,14.796377345302199,14.871842248499766,95844060
2010-12-14,14.816800117492676,14.90098188711277,14.75627842423813,14.871094525724981,65666268
2010-12-15,14.701982498168945,14.855154151577759,14.67334040506622,14.799116181637805,86621292
2010-12-16,14.737100601196289,14.78840617657041,14.646441926827407,14.765493071490276,63812124
2010-12-17,14.714436531066895,14.758270504717123,14.636480149026145,14.719417599722382,123360516
2010-12-20,14.820533752441406,14.890768903562696,14.661135770315845,14.810322942082308,78853068
2010-12-21,15.020030975341797,15.061125738282767,14.884044392770148,14.90795409028374,75104820
2010-12-22,15.080303192138672,15.117911777099964,15.025261816949639,15.043193852980169,48251700
2010-12-23,15.048921585083008,15.093005178397933,14.994128884775614,15.076568032701255,44387568
2010-12-27,15.002847671508789,15.037715151776542,14.931118575083627,15.011813215351593,48275676
2010-12-28,14.916672706604004,15.03995700201888,14.894007325826989,14.994627189601399,42549408
2010-12-29,14.968476295471191,15.003593397961179,14.916672423639428,14.993382587166636,40727232
2010-12-30,14.915177345275879,14.976694679583478,14.878566302349244,14.893758181463747,39540420
2010-12-31,14.793387413024902,14.904219036556785,14.745070668049575,14.862376351956987,61510428
2011-01-03,15.051912307739258,15.082796263799345,14.855902310450071,14.855902310450071,94513392
2011-01-04,14.996370315551758,15.097489422198008,14.946558681806973,15.08354186102578,72907020
2011-01-05,15.169466972351074,15.200849221821933,14.94481490334832,14.945313200014548,101190708
2011-01-06,15.279801368713379,15.402587370721436,15.193876034685973,15.209566211387695,82229688
2011-01-07,15.35302448272705,15.398104673656428,15.195869295479419,15.339824840330747,83963952
2011-01-10,15.297484397888184,15.326873462117462,15.156765412529943,15.31217798086627,63104832
2011-01-11,15.342314720153809,15.41180195523308,15.304707083110934,15.384654751974864,57514428
2011-01-12,15.363734245300293,15.425501205230853,15.311432075148419,15.425501205230853,65242692
2011-01-13,15.359251022338867,15.433470651760459,15.296237847954945,15.366224328442176,53306640
2011-01-14,15.545797348022461,15.548038259538751,15.36896465692181,15.376934556965136,94529376
2011-01-18,15.930594444274902,15.989372572358219,15.572943658039746,15.592619258659289,144535320
2011-01-19,15.734334945678711,16.013530106875333,15.682281449669755,15.992609238960933,136107756
2011-01-20,15.610302925109863,15.792366301096637,15.523630621361638,15.745791220692889,219212568
2011-01-21,15.238207817077637,15.982895603326881,15.226502116088193,15.929349116095842,355819824
2011-01-24,15.219528198242188,15.25464625112576,14.974205819572887,15.132108924112766,183784032
2011-01-25,15.439448356628418,15.458875284421284,15.10595782491271,15.147799562494336,145726128
2011-01-26,15.35451889038086,15.503706071364887,15.324133232913576,15.449909011789524,81442476
2011-01-27,15.361741065979004,15.434217129275908,15.273573878030131,15.389137891110815,80687232
2011-01-28,14.96822738647461,15.450655443725081,14.93759305629934,15.41852622353785,169074756
2011-01-31,14.952535629272461,15.054899049007089,14.832738470757818,15.03323121241035,112083804
2011-02-01,15.21853256225586,15.276065424276059,15.021028632731324,15.055397816884245,109702188
2011-02-02,15.24244213104248,15.300721963040619,15.131112209474258,15.217535838655087,70357572
2011-02-03,15.196366310119629,15.228744205510457,15.09624379292713,15.179678591163174,59744196
2011-02-04,15.217039108276367,15.228495186981768,15.108199716618888,15.196366913230497,61969968
2011-02-07,15.299477577209473,15.401591382358463,15.172953878200484,15.196614903320473,71912016
2011-02-08,15.401341438293457,15.432474065706401,15.304955674249316,15.31541705711403,67728204
2011-02-09,15.35451889038086,15.427991550608962,15.25091019559776,15.36373405713134,73626300
2011-02-10,15.35302448272705,15.379425665792816,15.231483747312058,15.28976358063774,93282624
2011-02-11,15.553767204284668,15.566220825598725,15.26734815111034,15.287024701941963,103492404
2011-02-14,15.644672393798828,15.681782682795273,15.442685700747289,15.52487522900525,85034880
2011-02-15,15.545047760009766,15.692989666217583,15.518897151170105,15.624000730600585,83596320
2011-02-16,15.546792030334473,15.603576967952401,15.493990618543622,15.581909131138874,67292640
2011-02-17,15.572694778442383,15.6222577391357,15.448663514391342,15.472821886603123,59092848
2011-02-18,15.692742347717285,15.720138226010521,15.545797022143601,15.591125887010852,128587284
2011-02-22,15.197860717773438,15.56447609116376,15.137089404189819,15.442436116456106,145450404
2011-02-23,15.225504875183105,15.309687588180942,15.043193786548724,15.200849156244452,115468416
2011-02-24,15.163241386413574,15.269590239018504,14.97719353736751,15.227249257343633,108359532
2011-02-25,15.193625450134277,15.310185108840836,15.180177134871071,15.238955260894064,77218704
2011-02-28,15.277311325073242,15.35427111749646,15.143067342033985,15.192631255510632,91168740
2011-03-01,14.96249771118164,15.42226226559551,14.926134394668935,15.386397245730569,132795072
2011-03-02,14.96324634552002,15.093005646206064,14.823772632579677,14.938588727937764,80986932
2011-03-03,15.181672096252441,15.229741118222076,15.06810031165687,15.102471394539414,77734188
2011-03-04,14.959012031555176,15.167226004616595,14.948550649012814,15.151035634138676,120319560
2011-03-07,14.735854148864746,15.035472819603342,14.619792786144904,14.957268716093381,138369492
2011-03-08,14.752043724060059,14.893260053421846,14.69949193271083,14.767485226253754,91304604
2011-03-09,14.738595008850098,14.806837927844088,14.588660854878448,14.719417704562565,85953960
2011-03-10,14.452923774719238,14.610328581382749,14.431753283808543,14.580940466158905,124998876
2011-03-11,14.363511085510254,14.445451941469338,14.279329318175092,14.401118722720868,121158720
2011-03-14,14.196144104003906,14.402863208715607,14.147079436451246,14.266129640558688,112531356
2011-03-15,14.185433387756348,14.22129841090615,13.83525514918273,13.885067734065045,160063776
2011-03-16,13.875103950500488,14.191161663040276,13.730152771649863,14.146828445739654,151788060
2011-03-17,13.98120403289795,14.171485021138722,13.96078146272079,14.058910787695284,115856028
2011-03-18,13.973732948303223,14.146331529854455,13.940857705962422,14.062895784020439,131812056
2011-03-21,14.358281135559082,14.440471618673483,14.171985554576214,14.201871967559715,120715164
2011-03-22,14.378703117370605,14.426273841368527,14.258905949157404,14.377457850214077,75400524
2011-03-23,14.499248504638672,14.50647048434101,14.24620301633253,14.32565333528683,72575352
2011-03-24,14.617053031921387,14.65441104392606,14.415562746036015,14.580689714951797,83864052
2011-03-25,14.438976287841797,14.617551586341495,14.42652266700885,14.616805565003586,114221664
2011-03-28,14.329887390136719,14.569731338007678,14.313697968739413,14.497005651443468,88647264
2011-03-29,14.48853874206543,14.492524166350494,14.27135921978396,14.345827522708912,64127808
2011-03-30,14.491279602050781,14.582434678712234,14.459897350335513,14.554539554773458,56835108
2011-03-31,14.613816261291504,14.648683740913603,14.488787455130256,14.520169705408597,81094824
2011-04-01,14.739341735839844,14.823773126684708,14.663628164196721,14.663628164196721,104423472
2011-04-04,14.636730194091797,14.812565339593549,14.522660111872206,14.769229661386298,82097820
2011-04-05,14.173727989196777,14.482561845860127,14.088798298959725,14.472351034541857,241658100
2011-04-06,14.300498962402344,14.32490600875982,14.146580335661035,14.250687327174395,106625268
2011-04-07,14.445451736450195,14.461391535313261,14.300747330420416,14.339102886681898,101158740
2011-04-08,14.399622917175293,14.567240419866769,14.397133332183449,14.567240419866769,75995928
2011-04-11,14.379949569702148,14.398130280658599,14.271110181197944,14.350809178797165,74253672
2011-04-12,14.211584091186523,14.368491541098846,14.147823948412926,14.320920819634466,83340576
